39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
31, Private, 184307, 10, Exec-managerial, White, Male, 50, Jamaica, >50K
46, Self-emp-not-inc, 246212, 14, Exec-managerial, White, Male, 45, United-States, >50K
35, Federal-gov, 250504, 9, Adm-clerical, Black, Male, 60, United-States, >50K
27, Private, 138705, 9, Craft-repair, White, Male, 53, United-States, <=50K
41, Private, 328447, 2, Craft-repair, White, Male, 35, Mexico, <=50K
19, Private, 194608, 10, Other-service, White, Female, 20, United-States, <=50K
20, Private, 230891, 10, Sales, White, Male, 45, United-States, <=50K
59, Federal-gov, 212448, 9, Sales, White, Female, 40, Germany, <=50K
40, Private, 214010, 13, Other-service, White, Male, 37, United-States, <=50K
56, Self-emp-not-inc, 200235, 10, Sales, White, Male, 60, United-States, <=50K
33, Private, 354573, 14, Prof-specialty, White, Male, 44, United-States, >50K
30, Self-emp-inc, 205733, 10, Exec-managerial, White, Female, 60, United-States, <=50K
46, Private, 185041, 9, Machine-op-inspct, White, Male, 50, United-States, <=50K
61, Self-emp-inc, 84409, 9, Exec-managerial, White, Male, 35, United-States, >50K
50, Self-emp-inc, 293196, 9, Exec-managerial, White, Male, 40, United-States, >50K
25, Private, 241626, 9, Other-service, White, Male, 30, United-States, <=50K
40, Private, 520586, 10, Adm-clerical, White, Female, 39, United-States, <=50K
24, ?, 35633, 10, ?, White, Male, 40, ?, <=50K
51, Private, 302847, 9, Craft-repair, White, Male, 54, United-States, <=50K
43, State-gov, 165309, 9, Protective-serv, White, Male, 40, United-States, <=50K
34, Private, 117529, 10, Farming-fishing, White, Male, 54, Mexico, <=50K
46, Private, 106092, 9, Exec-managerial, White, Male, 45, United-States, >50K
28, State-gov, 445824, 14, Prof-specialty, White, Female, 50, United-States, >50K
26, Private, 227332, 13, Transport-moving, Asian-Pac-Islander, Male, 40, ?, <=50K
20, Private, 275691, 9, Handlers-cleaners, White, Male, 28, United-States, <=50K
44, Private, 193459, 11, Craft-repair, White, Male, 40, United-States, <=50K
51, Private, 284329, 9, Transport-moving, White, Male, 40, United-States, <=50K
33, Private, 114691, 13, Sales, White, Male, 60, United-States, >50K
54, Private, 96062, 12, Tech-support, White, Male, 40, United-States, >50K
50, Private, 133963, 13, Prof-specialty, White, Female, 40, United-States, >50K
33, Private, 178506, 9, Adm-clerical, Black, Female, 40, United-States, <=50K
65, Private, 350498, 13, Adm-clerical, White, Male, 20, United-States, >50K
22, ?, 131573, 10, ?, White, Female, 8, United-States, <=50K
88, Self-emp-not-inc, 206291, 15, Prof-specialty, White, Male, 40, United-States, <=50K
40, Private, 182302, 9, Transport-moving, White, Male, 40, United-States, <=50K
51, Private, 241346, 9, Adm-clerical, White, Female, 43, United-States, <=50K
50, Private, 157043, 7, Other-service, Black, Female, 40, United-States, <=50K
25, Private, 404616, 14, Farming-fishing, White, Male, 99, United-States, >50K
20, Private, 411862, 11, Other-service, White, Male, 30, United-States, <=50K
47, Private, 183013, 9, Other-service, White, Male, 40, United-States, <=50K
58, ?, 169982, 10, ?, White, Male, 40, United-States, >50K
22, Private, 188544, 11, Adm-clerical, White, Female, 30, United-States, <=50K
50, State-gov, 356619, 9, Prof-specialty, White, Male, 48, United-States, >50K
47, Private, 45857, 9, Adm-clerical, White, Female, 40, United-States, <=50K
24, Local-gov, 289886, 7, Other-service, Asian-Pac-Islander, Male, 45, United-States, <=50K
50, ?, 146015, 9, ?, White, Male, 40, United-States, >50K
40, Private, 216237, 13, Exec-managerial, White, Female, 45, United-States, >50K
36, Private, 416745, 13, Prof-specialty, White, Male, 40, United-States, <=50K
32, Private, 202952, 9, Adm-clerical, White, Male, 40, United-States, <=50K
44, Private, 167725, 9, Craft-repair, White, Male, 40, United-States, <=50K
51, ?, 165637, 14, ?, White, Male, 40, United-States, <=50K
59, Federal-gov, 43280, 10, Exec-managerial, Black, Female, 40, United-States, <=50K
65, Private, 118779, 9, Craft-repair, White, Male, 30, United-States, <=50K
24, State-gov, 191269, 13, Adm-clerical, White, Female, 65, United-States, <=50K
27, Local-gov, 247507, 13, Prof-specialty, White, Male, 35, United-States, <=50K
51, Private, 239155, 11, Other-service, White, Male, 40, United-States, <=50K
48, Private, 182862, 10, Craft-repair, White, Male, 40, United-States, >50K
39, Private, 33886, 9, Transport-moving, White, Male, 60, United-States, <=50K
28, Private, 444304, 13, Tech-support, White, Male, 40, United-States, <=50K
19, Private, 187161, 10, Other-service, White, Female, 25, United-States, <=50K
49, Local-gov, 116892, 13, Prof-specialty, Black, Female, 40, United-States, <=50K
51, Local-gov, 176813, 12, Prof-specialty, White, Male, 60, United-States, <=50K
59, Private, 151616, 14, Prof-specialty, White, Male, 55, United-States, <=50K
18, Private, 240747, 9, Machine-op-inspct, White, Female, 40, Dominican-Republic, <=50K
50, Private, 75472, 9, Craft-repair, White, Male, 40, ?, <=50K
45, Federal-gov, 320818, 9, Adm-clerical, Black, Male, 80, United-States, >50K
30, Local-gov, 235271, 13, Prof-specialty, White, Male, 50, United-States, >50K
37, Private, 166497, 13, Craft-repair, White, Male, 35, United-States, <=50K
44, Private, 344060, 13, Other-service, White, Male, 40, United-States, >50K
33, Private, 221196, 10, Craft-repair, Black, Male, 40, United-States, <=50K
61, Self-emp-inc, 113544, 14, Sales, White, Male, 40, United-States, >50K
61, Local-gov, 321117, 9, Protective-serv, White, Male, 40, United-States, <=50K
38, Private, 79619, 13, Sales, White, Male, 42, United-States, >50K
22, ?, 42004, 10, ?, White, Male, 30, United-States, <=50K
36, Private, 135289, 9, Machine-op-inspct, White, Male, 45, United-States, <=50K
44, Self-emp-inc, 320984, 10, Sales, White, Male, 60, United-States, >50K
37, Private, 203070, 10, Adm-clerical, White, Male, 62, United-States, <=50K
31, Private, 32406, 10, Craft-repair, White, Female, 20, United-States, <=50K
54, Private, 99185, 16, Prof-specialty, White, Male, 45, United-States, >50K
20, Private, 205839, 10, Other-service, White, Male, 16, United-States, <=50K
63, ?, 150389, 13, ?, White, Female, 40, United-States, >50K
48, Self-emp-not-inc, 243631, 10, Craft-repair, Amer-Indian-Eskimo, Male, 40, United-States, >50K
33, ?, 163003, 9, ?, Asian-Pac-Islander, Female, 41, China, <=50K
31, Private, 231263, 13, Exec-managerial, White, Male, 45, United-States, <=50K
38, Private, 200818, 15, Prof-specialty, White, Male, 40, United-States, >50K
45, Self-emp-not-inc, 247379, 9, Craft-repair, White, Male, 40, United-States, >50K
48, Private, 349151, 9, Craft-repair, White, Male, 40, United-States, <=50K
53, Private, 22154, 10, Craft-repair, White, Male, 40, United-States, <=50K
55, Private, 176317, 9, Adm-clerical, White, Female, 40, United-States, <=50K
38, Private, 22245, 14, Transport-moving, White, Male, 72, ?, >50K
29, Private, 236436, 9, Adm-clerical, White, Female, 40, United-States, <=50K
36, Private, 354078, 13, Prof-specialty, White, Male, 60, United-States, >50K
42, Self-emp-not-inc, 166813, 10, Farming-fishing, White, Male, 60, United-States, <=50K
50, Private, 358740, 9, Adm-clerical, White, Female, 40, England, <=50K
75, Self-emp-not-inc, 208426, 15, Prof-specialty, White, Male, 35, United-States, <=50K
46, Private, 265266, 13, Prof-specialty, White, Male, 40, United-States, >50K
52, Federal-gov, 31838, 9, Adm-clerical, White, Female, 40, United-States, <=50K
27, Private, 175034, 13, Adm-clerical, White, Female, 40, United-States, <=50K
43, Private, 413297, 9, Craft-repair, White, Male, 45, United-States, <=50K
31, Private, 106347, 7, Other-service, Black, Female, 42, United-States, <=50K
23, Private, 174754, 10, Sales, White, Female, 30, United-States, <=50K
34, Private, 441454, 9, Sales, White, Female, 24, United-States, <=50K
41, Self-emp-not-inc, 209344, 9, Sales, White, Female, 40, Cuba, <=50K
31, Private, 185732, 9, Other-service, White, Female, 30, United-States, <=50K
42, Private, 65372, 10, Adm-clerical, White, Female, 40, United-States, <=50K
35, Private, 33975, 14, Prof-specialty, White, Male, 45, United-States, >50K
55, Private, 326297, 9, Adm-clerical, White, Female, 25, United-States, <=50K
36, State-gov, 194630, 9, Exec-managerial, White, Female, 40, United-States, <=50K
65, Self-emp-not-inc, 167414, 9, Exec-managerial, White, Male, 59, United-States, >50K
38, Local-gov, 165799, 10, Other-service, White, Male, 12, United-States, <=50K
62, Private, 192866, 10, Other-service, White, Female, 20, United-States, <=50K
54, Self-emp-inc, 166459, 15, Prof-specialty, White, Male, 60, United-States, >50K
49, Private, 148995, 9, Adm-clerical, White, Male, 40, United-States, <=50K
34, Private, 190040, 9, Adm-clerical, White, Female, 40, United-States, <=50K
32, Private, 209432, 9, Handlers-cleaners, White, Female, 40, United-States, <=50K
51, Self-emp-inc, 229465, 14, Exec-managerial, White, Male, 50, United-States, >50K
48, Self-emp-not-inc, 397466, 10, Exec-managerial, White, Male, 60, United-States, <=50K
30, Private, 283767, 9, Adm-clerical, White, Male, 40, ?, <=50K
52, Federal-gov, 202452, 9, Adm-clerical, White, Female, 43, United-States, <=50K
28, Self-emp-not-inc, 218555, 10, Transport-moving, White, Male, 40, United-States, <=50K
29, Private, 128604, 9, Craft-repair, Asian-Pac-Islander, Male, 40, United-States, <=50K
38, Private, 65466, 13, Adm-clerical, White, Female, 50, United-States, <=50K
57, Private, 141326, 9, Sales, White, Male, 50, United-States, >50K
43, Federal-gov, 369468, 13, Prof-specialty, White, Male, 40, United-States, >50K
37, State-gov, 136137, 10, Adm-clerical, White, Male, 40, United-States, <=50K
30, Private, 236770, 9, Craft-repair, White, Male, 40, United-States, <=50K
53, Private, 89534, 9, Transport-moving, White, Male, 48, United-States, >50K
69, ?, 195779, 11, ?, White, Female, 1, United-States, <=50K
73, Private, 29778, 9, Other-service, White, Female, 37, United-States, <=50K
22, Self-emp-inc, 153516, 10, Craft-repair, White, Male, 35, United-States, <=50K
31, Private, 163594, 9, Sales, White, Female, 45, United-States, <=50K
38, Private, 189623, 13, Prof-specialty, White, Male, 40, United-States, >50K
50, Self-emp-not-inc, 343748, 10, Craft-repair, White, Male, 35, United-States, <=50K
37, Private, 387430, 10, Adm-clerical, White, Male, 37, United-States, <=50K
44, Local-gov, 409505, 13, Protective-serv, White, Male, 40, United-States, <=50K
47, Private, 200734, 13, Exec-managerial, Black, Female, 45, United-States, <=50K
27, Private, 115831, 10, Other-service, White, Male, 40, United-States, <=50K
28, Private, 150296, 12, Other-service, White, Female, 80, United-States, <=50K
25, Private, 323545, 9, Tech-support, Black, Female, 40, United-States, <=50K
20, Private, 232577, 10, Other-service, White, Female, 40, United-States, <=50K
51, Local-gov, 152754, 13, Adm-clerical, White, Male, 40, United-States, >50K
46, Private, 129007, 13, Sales, White, Male, 40, United-States, >50K
67, Private, 171584, 13, Protective-serv, White, Male, 7, United-States, >50K
47, Private, 386136, 9, Transport-moving, White, Male, 35, United-States, <=50K
42, Private, 342865, 9, Sales, White, Male, 40, United-States, <=50K
52, Private, 186785, 9, Sales, White, Male, 50, United-States, <=50K
42, Federal-gov, 158926, 12, Prof-specialty, Asian-Pac-Islander, Female, 40, Philippines, >50K
65, ?, 36039, 9, ?, White, Male, 40, United-States, >50K
21, Private, 164019, 10, Farming-fishing, Black, Male, 10, United-States, <=50K
50, Private, 88926, 9, Adm-clerical, White, Female, 40, United-States, >50K
46, Private, 188861, 10, Transport-moving, White, Male, 40, United-States, <=50K
47, Self-emp-not-inc, 370119, 13, Sales, White, Male, 50, United-States, >50K
57, Private, 182062, 6, Other-service, White, Male, 40, United-States, <=50K
37, Private, 37238, 13, Exec-managerial, White, Male, 45, United-States, <=50K
50, Private, 421132, 9, Craft-repair, White, Male, 40, United-States, <=50K
58, ?, 178660, 8, ?, White, Male, 40, United-States, <=50K
63, Self-emp-not-inc, 795830, 2, Other-service, White, Female, 30, El-Salvador, <=50K
39, Private, 278403, 9, Transport-moving, White, Male, 65, United-States, <=50K
46, Private, 279661, 14, Prof-specialty, Black, Male, 35, United-States, <=50K
36, Private, 113397, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
26, Private, 280093, 3, Craft-repair, White, Male, 50, United-States, <=50K
21, Private, 236696, 10, Other-service, White, Male, 57, United-States, <=50K
41, Private, 265266, 12, Tech-support, White, Male, 40, United-States, <=50K
44, Local-gov, 34935, 10, Other-service, Black, Male, 40, United-States, <=50K
22, Private, 58222, 9, Craft-repair, White, Male, 40, United-States, <=50K
29, Federal-gov, 301010, 10, Armed-Forces, Black, Male, 60, United-States, <=50K
29, Private, 419721, 9, Other-service, Black, Female, 40, Japan, <=50K
58, Self-emp-inc, 186791, 10, Transport-moving, White, Female, 40, United-States, >50K
36, Self-emp-not-inc, 180686, 15, Prof-specialty, White, Male, 50, United-States, <=50K
30, Private, 209103, 11, Exec-managerial, White, Male, 48, United-States, <=50K
37, Private, 32668, 13, Machine-op-inspct, White, Male, 43, United-States, >50K
29, Private, 256956, 11, Machine-op-inspct, White, Male, 40, United-States, <=50K
26, Private, 202203, 3, Adm-clerical, White, Female, 40, Mexico, <=50K
43, Private, 85995, 9, Sales, White, Male, 45, United-States, <=50K
49, Private, 125421, 9, Craft-repair, White, Female, 40, United-States, >50K
45, Federal-gov, 283037, 13, Exec-managerial, White, Male, 40, United-States, <=50K
28, Private, 192932, 13, Prof-specialty, White, Female, 40, United-States, <=50K
20, ?, 244689, 10, ?, White, Female, 25, United-States, <=50K
51, Private, 179646, 9, Adm-clerical, White, Female, 40, United-States, <=50K
32, Private, 509350, 10, Handlers-cleaners, White, Male, 50, Canada, >50K
24, Private, 96279, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
35, Private, 119098, 16, Prof-specialty, White, Male, 40, United-States, >50K
35, ?, 327120, 12, ?, White, Male, 55, United-States, <=50K
41, State-gov, 144928, 13, Prof-specialty, White, Male, 40, United-States, >50K
48, Private, 55237, 13, Craft-repair, White, Male, 45, United-States, >50K
61, Local-gov, 101265, 9, Adm-clerical, White, Female, 35, United-States, <=50K
20, Private, 114874, 10, Adm-clerical, White, Male, 30, United-States, <=50K
27, Private, 190525, 9, Sales, White, Male, 50, United-States, >50K
55, Private, 121912, 10, Transport-moving, White, Male, 24, United-States, >50K
39, Private, 83893, 9, Adm-clerical, White, Male, 40, United-States, >50K
17, ?, 138507, 6, ?, White, Male, 20, United-States, <=50K
47, Private, 256522, 9, Handlers-cleaners, White, Male, 40, ?, <=50K
52, Private, 168381, 9, Other-service, Asian-Pac-Islander, Female, 40, India, >50K
24, Private, 293579, 9, Sales, Black, Female, 20, United-States, <=50K
29, Private, 285290, 7, Other-service, Black, Female, 40, United-States, <=50K
25, Private, 188488, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
20, Private, 324469, 10, Machine-op-inspct, White, Female, 40, United-States, <=50K
23, Private, 275244, 9, Machine-op-inspct, Black, Male, 35, United-States, <=50K
57, Private, 265099, 15, Prof-specialty, White, Male, 60, United-States, <=50K
51, Private, 146767, 11, Prof-specialty, White, Male, 40, United-States, >50K
33, Private, 40681, 10, Prof-specialty, White, Female, 16, United-States, <=50K
39, Private, 174938, 13, Prof-specialty, White, Male, 40, United-States, <=50K
40, Private, 240124, 9, Exec-managerial, White, Male, 40, United-States, >50K
71, Private, 269708, 13, Tech-support, White, Female, 16, United-States, <=50K
38, State-gov, 34180, 10, Exec-managerial, White, Male, 40, United-States, <=50K
28, State-gov, 225904, 15, Prof-specialty, White, Male, 40, United-States, <=50K
57, Private, 89392, 14, Prof-specialty, White, Female, 40, United-States, <=50K
47, Private, 46857, 10, Adm-clerical, White, Male, 40, United-States, <=50K
